timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration
2026-03-30 21:05:03,HugoX ChugoX,FlxV9g3Bvuc,2025-06-15T20:45:06Z,¿QUÉ EDIFICIOS RESISTEN TERREMOTOS Y CUÁLES NO?,77290,4130,378,PT13M13S
2026-03-30 21:05:03,HugoX ChugoX,8YqCwB-wi4I,2025-06-15T03:00:06Z,¿Por qué ISRAEL e IRÁN se odian? ¿Se viene la 3ra GUER®️🅰️ MUNDIAL?,320874,12375,1348,PT12M16S
2026-03-30 21:05:03,HugoX ChugoX,U23w-mJ5_pk,2025-06-14T03:30:06Z,Telefónica fue regalada en S/3.7 millones con una deuda de S/3000 millones. Breve cronología,62471,2359,691,PT11M56S
2026-03-30 21:05:03,HugoX ChugoX,5SyEztK6Ysw,2025-06-05T23:00:06Z,¡ALARMANTE! Así MUTILARON el ÁREA de RESERVA de las LÍNEAS DE NASCA,41725,2486,422,PT11M27S
2026-03-30 21:05:03,HugoX ChugoX,XejOkiCvtxE,2025-06-01T01:30:06Z,Antiguo Aeropuerto Jorge Chávez cerrará para siempre ¿Por que no usarlo como ampliación?,89758,3164,520,PT11M43S
2026-03-30 21:05:03,HugoX ChugoX,2YOsp4I8zVw,2025-05-24T03:15:06Z,🇵🇪 NO ES FÁCIL SER MOTOCICLISTA EN PERÚ,36705,1963,342,PT13M40S
2026-03-30 21:05:03,HugoX ChugoX,4ewkWXhjzCg,2025-05-18T03:30:06Z,PERÚ comprará 24 AVIONES CAZA (por si acaso),360639,8669,2364,PT16M11S
2026-03-30 21:05:03,HugoX ChugoX,juPR4w-HRhk,2025-05-09T19:15:02Z,El camino de ROBERT PREVOST al sillón papal y cómo desmintieron sus acusaciones de encubrimiento,84687,3632,796,PT12M49S
2026-03-30 21:05:03,HugoX ChugoX,8za5qGXYtGA,2025-05-03T01:15:06Z,🇵🇪 ¿PERÚ CONSUME AGUA CON 💩? TE EXPLICO,66301,3317,535,PT16M6S
2026-03-30 21:05:03,HugoX ChugoX,ucfa5DV4HbU,2025-04-24T23:00:06Z,DUDAS SOBRE EL PROYECTO OLMOS,17193,714,57,PT10M57S
2026-03-30 21:05:03,HugoX ChugoX,vk28I5DOWcI,2025-04-24T01:30:06Z,ELEFANTES BLANCOS en Lima. La historia del Edificio de Tacna con Emancipación,137220,4381,341,PT13M3S
2026-03-30 21:05:03,HugoX ChugoX,anup7t5OoDY,2025-04-17T02:45:06Z,EL SALVOCONDUCTO ¿QUÉ ES Y CÓMO FUNCIONA?,61894,2861,335,PT10M9S
2026-03-30 21:05:03,HugoX ChugoX,iYnBqOyJhbA,2025-04-09T03:30:06Z,Restos del Hijo de Tupac Amaru retornaron al Perú pero son “Restos Simbólicos”,43922,2417,391,PT10M22S
2026-03-30 21:05:03,HugoX ChugoX,SZqEDeblBm4,2025-04-08T02:15:06Z,¿EL FIN DE LAS LLAMADAS SPAM? Nueva Ley las prohíbe pero no es suficiente,159220,6954,640,PT18M2S
2026-03-30 21:05:03,HugoX ChugoX,ku_lbG6UeEk,2025-04-04T04:15:06Z,¿Y EL TLC DÓNDE ESTÁ?,105680,6131,584,PT12M30S
2026-03-30 21:05:03,HugoX ChugoX,uVU9LMXT1Ys,2025-03-30T13:09:41Z,¿Qué es el SUERO FISIOLÓGICO y quién es el responsable de las mu3rt3s?,47238,3427,313,PT10M41S
2026-03-30 21:05:03,HugoX ChugoX,hXPNekLN1s0,2025-03-29T03:00:06Z,Cómo entender la crisis en Bolivia ¿Se viene migración al Perú?,363840,11031,4968,PT16M29S
2026-03-30 21:05:03,HugoX ChugoX,t096yZBFMZA,2025-03-19T05:00:44Z,NUEVO ESTADO DE EMERGENCIA ¿Sirve de algo? ¿En qué consiste?,55382,3669,581,PT14M9S
2026-03-30 21:05:03,HugoX ChugoX,5QXLeKTcJYc,2025-03-14T00:00:06Z,💧EL PROYECTO OLMOS EXPLICADO 🍋 DOCUMENTAL,260714,7691,696,PT23M16S
2026-03-30 21:05:03,HugoX ChugoX,ssNotMOadts,2025-03-09T23:00:06Z,✈️TODO SOBRE EL NUEVO AEROPUERTO JORGE CHAVEZ DE LIMA 🇵🇪,124527,5379,662,PT12M33S
2026-03-30 21:05:03,HugoX ChugoX,KY6eRNLcXQU,2025-02-26T03:15:06Z,👊🏽CLAUSURA MASIVA de Centros Comerciales en PERÚ🇵🇪 | Caída de techo sería HOMICIDIO CALIFICADO,114772,6546,683,PT15M10S
2026-03-30 21:05:03,HugoX ChugoX,7NdswlSuoqw,2025-02-19T08:30:04Z,A propósito del caso Curwen Vs Zeein...,118858,9164,1761,PT12M1S
2026-03-30 21:05:03,HugoX ChugoX,ycBPlY2Ii7Y,2025-02-16T02:30:06Z,PERÚ ES CLAVE ¿Por qué usan el Sol Peruano como moneda de cambio en otros países?,278339,10382,2312,PT11M35S
2026-03-30 21:05:03,HugoX ChugoX,IdYdVhLaP1Y,2025-02-11T04:15:00Z,¿PARA QUÉ SIRVEN LOS ARANCELES Y POR QUÉ ES MALA IDEA APLICARLOS? El impacto de las medidas de Trump,99048,3833,420,PT13M7S
2026-03-30 21:05:03,HugoX ChugoX,_TBVBqwrSN8,2025-02-03T01:15:06Z,Top: Las 7 VERDADES OCULTAS más insólitas de la Historia del PERÚ,68758,3478,220,PT17M55S
2026-03-30 21:05:03,HugoX ChugoX,XtI_v2jYUPc,2025-01-22T05:00:33Z,Estatua de Francisco Pizarro en Lima ¿es en realidad Hernán Cortés?,41238,2198,1106,PT12M48S
2026-03-30 21:05:03,HugoX ChugoX,jt0aCQnq3h8,2025-01-09T05:23:49Z,¿Y SI EL ANTICUCHO NO ES PERUANO?,113103,5463,2122,PT18M16S
2026-03-30 21:05:03,HugoX ChugoX,xFBHelId43o,2024-12-25T03:45:06Z,PR0STITUCI0N EN EL CONGRESO DE PERÚ | La historia completa en un video,475396,20177,2522,PT13M13S
2026-03-30 21:05:03,HugoX ChugoX,-DOCS5lxzWk,2024-12-22T18:00:06Z,VAPEAR VS FUM4R | Nueva Ley prohíbe vapear en lugares públicos,42795,2760,261,PT10M58S
2026-03-30 21:05:03,HugoX ChugoX,3QUnze0cLRo,2024-12-07T04:00:06Z,¿QUÉ ES LA APROPIACIÓN CULTURAL? Caso Anis Samanez VS Shipibo-Konibo,78040,5535,1247,PT13M48S
2026-03-30 21:05:03,HugoX ChugoX,oSAly2oo3N8,2024-12-04T04:15:06Z,LLEGÓ LA PLACA DEL MILLÓN 🥇,19585,2937,492,PT15M56S
2026-03-30 21:05:03,HugoX ChugoX,9Elw9RydzoU,2024-11-24T22:30:06Z,🇷🇺 En esta Universidad de Rusia enseñan en Español 🇪🇦,21447,1184,227,PT16M49S
2026-03-30 21:05:03,HugoX ChugoX,zLJt3g2a8Ec,2024-11-16T01:10:06Z,¿SIRVE DE ALGO EL APEC? | Protestas durante APEC,84153,5402,842,PT11M17S
2026-03-30 21:05:03,HugoX ChugoX,ECx9okihuE0,2024-11-12T00:30:06Z,🇵🇪⚽ CASO FPF: RESUMEN COMPLETO,99559,5115,413,PT14M6S
2026-03-30 21:05:03,HugoX ChugoX,JaZQmmGgmec,2024-11-04T02:28:58Z,SECTA EXTRANJERA DESTRUYE  BOSQUES EN LA SELVA AMAZÓNICA,61977,3711,1140,PT10M4S
2026-03-30 21:05:03,HugoX ChugoX,NiaAD3A84Lo,2024-10-24T03:09:40Z,EN VIVO POR MI PRIMER MILLÓN EN YOUTUBE,16386,1516,146,PT1H52M50S
2026-03-30 21:05:03,HugoX ChugoX,1P-YwMpsvh8,2024-10-18T01:00:06Z,48 HORAS EN LA CAPITAL CULTURAL DE RUSIA 🇷🇺 | San Petersburgo,29320,1764,188,PT25M51S
2026-03-30 21:05:03,HugoX ChugoX,sbHEKn05KS4,2024-10-01T04:10:07Z,La Verdad sobre los Barcos Chinos en el Mar Peruano,179125,10693,2160,PT10M24S
2026-03-30 21:05:03,HugoX ChugoX,M08iEu_05qI,2024-09-27T14:00:27Z,CUPOS A TRANSPORTISTAS. ¿Dónde comenzó y por que liberan a delincuentes?,271333,14577,1446,PT10M4S
2026-03-30 21:05:03,HugoX ChugoX,gbIxoreDo5o,2024-09-16T21:15:06Z,¿HASTA CUÁNDO VA A ARDER SUDAMÉRICA?,40487,2437,411,PT8M42S
2026-03-30 21:05:03,HugoX ChugoX,pHi5eT7ZlUY,2024-09-11T23:00:06Z,👉 Logré entrar a RUSIA en medio del Conflicto💥 ¿Cómo venir a estudiar aquí?,96714,5087,1134,PT23M30S
2026-03-30 21:05:03,HugoX ChugoX,W5cuUwBG6FE,2024-09-03T00:39:23Z,Rumbo a Rusia 🇷🇺 | 50 horas de viaje hasta Estonia 🇪🇪 y 104 horas hasta San Petersburgo,65326,3373,678,PT22M53S
2026-03-30 21:05:03,HugoX ChugoX,7or1K7r_A9w,2024-08-21T02:45:00Z,Mi Momento ha llegado 🇷🇺 💥,65187,4511,1255,PT15M18S
2026-03-30 21:05:03,HugoX ChugoX,j-l3u46nko4,2024-08-21T00:30:06Z,OTRA VEZ LA V1RUELA DEL MONO. Nueva Emergencia de Salud Global,40135,2960,184,PT12M59S
2026-03-30 21:05:03,HugoX ChugoX,3FHZ5rXBCZk,2024-08-14T23:00:07Z,🏍️El lado oscuro de las Motos y Bicimotos Eléctricas ¿Son realmente ecológicas? ¿Necesitas licencia?,224408,7330,625,PT12M57S
2026-03-30 21:05:03,HugoX ChugoX,hJXZEmYz5ms,2024-08-03T18:00:30Z,"El Desalojo más Grande de la Historia, el Triste Caso del Archivo General de la Nación.",27169,2243,229,PT5M3S
2026-03-30 21:05:03,HugoX ChugoX,3i2VLNffOvc,2024-08-02T12:30:02Z,"#paris2024  La Biología de Imane Khelif ¿Transgénero, Mujer o Hermafrodita?",44164,2538,1039,PT8M5S
2026-03-30 21:05:03,HugoX ChugoX,k2LQtaXe_Uw,2024-07-26T02:00:06Z,LA INSÓLITA HISTORIA DEL FONAVI 🏡. Así liquidaron el Fondo de Vivienda,35067,2392,167,PT11M38S
2026-03-30 21:05:03,HugoX ChugoX,i3ts2K0cOWo,2024-07-13T03:45:07Z,💰 ASÍ FUE LA ESTAFA PIRAMIDAL MÁS GRANDE DE LATINOAMÉRICA: EL CLAE 💸😭,271800,12686,938,PT12M4S
2026-03-30 21:05:03,HugoX ChugoX,W3vnU_k9Cv4,2024-07-08T00:00:15Z,✈️ TODOS LOS ACClDENTE5 AÉREOS DEL PERÚ 🇵🇪 (1925-2024),155326,5143,326,PT13M43S
2026-03-30 21:05:03,HugoX ChugoX,ZVuLknSB2fw,2024-06-24T23:15:06Z,✈️ ¿POR QUÉ FUJIMORI VIAJÓ A CHILE EN 2005? 🇯🇵🇨🇱,615447,24375,2096,PT16M46S
2026-03-30 21:05:03,HugoX ChugoX,CpHlbaxs7g0,2024-06-16T00:00:07Z,🚨EL FUERTE TERREMOTO QUE SE AVECINA PARA PERÚ💀,185525,8965,1035,PT13M56S
2026-03-30 21:05:03,HugoX ChugoX,GvCymuOGYA8,2024-06-07T04:15:07Z,¿Qué hacer ante una INTERVENCIÓN POLICIAL VEHICULAR?,347260,11131,928,PT13M59S
2026-03-30 21:05:03,HugoX ChugoX,ZCMsCm6EBK8,2024-05-28T04:30:06Z,ASÍ SON LAS ESTAFAS INMOBILIARIAS ¿Cómo evitarlas?,537032,27875,1224,PT15M6S
2026-03-30 21:05:03,HugoX ChugoX,BaBjCwAMz8U,2024-05-19T00:15:00Z,"¿QUÉ PASA SI VACAN A DINA? El Caso ""Los Waykis"" | breve resumen",49024,2848,377,PT10M2S
2026-03-30 21:05:03,HugoX ChugoX,6dCrGPxqrF4,2024-05-15T00:30:07Z,🚫 NO VAYAS AL EXTRANJERO A ESTUDIAR 🌎 🎓 SIN ANTES VER ESTE VIDEO,107548,7170,935,PT16M27S
2026-03-30 21:05:03,HugoX ChugoX,-xGzE0_sQDE,2024-05-04T02:00:07Z,"¿Personas TRANS son Enfermos Mentales? Historia de la real ""IDEOLOGÍA"" DE GÉNERO",58154,5245,1154,PT16M49S
2026-03-30 21:05:03,HugoX ChugoX,tMJKY63zPzw,2024-04-20T12:00:07Z,AFP 2024: ¿Cómo RETIRAR tu PLATA? VENTAJAS y DESVENTAJAS de hacerlo,121888,4882,595,PT12M32S
2026-03-30 21:05:03,HugoX ChugoX,b7co7L5oe8o,2024-04-15T12:00:07Z,¿El Ataque de IRÁN fue Espectáculo Mediático? ¿Cuáles serían los frentes de una 3ra Gerra Mundial?,112412,7166,717,PT10M26S
2026-03-30 21:05:03,HugoX ChugoX,y-tNsL3Ry2U,2024-04-07T01:00:07Z,RESUMEN COMPLETO DEL CASO ROLEX Y JOYAS DE DINA BOLUARTE,238765,11650,1004,PT11M8S
2026-03-30 21:05:03,HugoX ChugoX,nv6wy5wnros,2024-03-29T04:30:06Z,LOS DERECHOS HUMANOS SON UN MITO Y TE DIGO POR QUÉ,39545,3110,574,PT12M35S
2026-03-30 21:05:03,HugoX ChugoX,PMvRrIi7eEA,2024-03-16T22:00:06Z,"¿Qué ACEITE Debo Usar PARA COCINAR, y CUÁL EVITAR?🫒 🍶",302172,14955,1267,PT14M42S
2026-03-30 21:05:03,HugoX ChugoX,uiIk8RG3VDs,2024-03-10T04:45:07Z,CONGRESO DE LA REPÚ… QUE LO PARIÓ,49350,4413,961,PT13M58S
2026-03-30 21:05:03,HugoX ChugoX,9pJZhj5e-bU,2024-02-28T02:37:26Z,Escucho tus denuncias EN VIVO sobre Acoso Telefónico,24370,1197,81,PT1H22M6S
2026-03-30 21:05:03,HugoX ChugoX,30wXM10ajSw,2024-02-27T00:30:09Z,TE LLAMAN Y CUELGAN 📲 LA VERDAD,2195910,57420,3100,PT18M
2026-03-30 21:05:03,HugoX ChugoX,sCTq_Z_Wu_U,2024-02-14T03:45:11Z,EL MAYOR FRAUDE DE LA HISTORIA HUMANA,95361,6575,1006,PT12M50S
2026-03-30 21:05:03,HugoX ChugoX,uSwYveeVixQ,2024-02-01T02:30:07Z,"CARRAGENINA, TARTRAZINA Y GLUTAMATO MONOSÓDICO ¿Es dañino o no? El Video Definitivo",506990,26219,2197,PT29M18S
2026-03-30 21:05:03,HugoX ChugoX,05r-q9pwJ4w,2024-01-18T01:15:11Z,🍲El Cuentazo de las OLLAS QUIRURGICAS ⚕️Los mitos del TEFLÓN 🍳y la Roca Volcánica 🪨,987442,41229,4183,PT15M56S
2026-03-30 21:05:03,HugoX ChugoX,JHtCHMJbcK4,2024-01-11T00:30:10Z,💥El Origen del Conflicto Armado Interno del Ecuador 🇪🇨🚨,87521,5105,329,PT10M4S
2026-03-30 21:05:03,HugoX ChugoX,OARWQts6y98,2023-12-28T18:00:12Z,LLEVAMOS REGALOS A MÁS DE 100 NIÑOS Y ESTO FUE LO QUE PASÓ,34131,2670,286,PT12M11S
2026-03-30 21:05:03,HugoX ChugoX,xItB1ZBnvsI,2023-12-19T12:30:07Z,🌎 La Verdadera Mitad del Mundo y la Mentira del Efecto Coriolis 🌀 🌪️,32612,1863,220,PT11M6S
2026-03-30 21:05:03,HugoX ChugoX,eDEORZlpS60,2023-12-08T00:00:10Z,ESPECIAL: LA HISTORIA DEL INDULTO,107402,4770,931,PT15M40S
2026-03-30 21:05:03,HugoX ChugoX,ZEj8v-KNmgs,2023-11-30T02:15:09Z,CRONOLOGÍA COMPLETA DEL CASO PATRICIA BENAVIDES,103488,5543,626,PT11M38S
2026-03-30 21:05:03,HugoX ChugoX,zNY3htofs-Q,2023-11-20T02:45:07Z,La Estafa de los Purificadores de Agua y Filtros de Ósmosis inversa,1355853,44636,3737,PT16M40S
2026-03-30 21:05:03,HugoX ChugoX,JbdXiGx4acM,2023-11-07T03:45:09Z,"🔥 Todo Sobre el TREN DE ARAGUA 🚂🇻🇪, Los Gallegos, los Cupos en la Victoria y el Agustino🇵🇪",174021,9516,1219,PT15M53S
2026-03-30 21:05:03,HugoX ChugoX,Tmd2rbYKjcg,2023-11-02T01:15:09Z,¿SOMOS RESENTIDOS LOS PERUANOS?,61632,4749,1687,PT17M38S
2026-03-30 21:05:03,HugoX ChugoX,bxKGlO19Rh8,2023-10-24T12:45:11Z,¿SABES QUIÉN ES EL PERUANO MÁS IMPORTANTE DE LA HISTORIA?,20148,1340,449,PT11M59S
2026-03-30 21:05:03,HugoX ChugoX,GIXOka7I92Q,2023-10-11T04:00:12Z,🔥 Toda la HISTORIA entre ISRAEL y PALESTINA Desde Cero 🔥 🇯🇴 🇮🇱,761166,36738,3624,PT15M37S
2026-03-30 21:05:03,HugoX ChugoX,DFziUJL6DO4,2023-10-03T02:15:08Z,ASÍ ES LA CORBETA ESMERALDA POR DENTRO,45555,1330,208,PT10M14S
2026-03-30 21:05:03,HugoX ChugoX,WUaNyIMa89w,2023-09-24T02:45:10Z,"MITOS INCAICOS: Ama Sua, Ama Quella, Ama Llulla ...era FALSO?",68033,3476,472,PT11M31S
2026-03-30 21:05:03,HugoX ChugoX,3WcG_gSdPSk,2023-09-15T23:30:07Z,Momias Extraterrestres: La Triste Realidad que el Mundo debe saber,108926,6560,1372,PT11M18S
2026-03-30 21:05:03,HugoX ChugoX,X2K9NGMgI7Y,2023-09-08T18:00:10Z,Traficantes de Terrenos Destruyen Camino Inca | Visito el Valle de Géisers y hago Tour en Ilabaya,25280,1641,176,PT17M27S
2026-03-30 21:05:03,HugoX ChugoX,mqjXkznqzNU,2023-09-04T02:15:01Z,POR ESTA RAZÓN EL LIMÓN ESTÁ TAN CARO EN PERÚ 🍋🇵🇪,205896,9074,778,PT10M38S
2026-03-30 21:05:03,HugoX ChugoX,YwYaxfx9djA,2023-09-02T03:00:07Z,¿NECESITAMOS UN BUKELE EN NUESTRO PAÍS? ¿Bukele negociaba con las pandillas?,64451,3820,1152,PT20M15S
2026-03-30 21:05:03,HugoX ChugoX,uVJdKPdhumo,2023-08-26T13:30:32Z,TODO SOBRE LA AGENDA 2030,49380,3021,721,PT10M38S
2026-03-30 21:05:03,HugoX ChugoX,ZzV6DRyChCw,2023-08-20T14:00:10Z,EL CASO RICARDO MORÁN BIEN EXPLICADO,162124,7260,2284,PT16M8S
2026-03-30 21:05:03,HugoX ChugoX,k5fKD8-zGgI,2023-08-10T14:22:24Z,🔴 QUÉ HAY DE NUEVO #4,7228,320,22,PT49M21S
2026-03-30 21:05:03,HugoX ChugoX,A9FZPgbD8mY,2023-08-08T14:00:10Z,¿QUÉ FUE EL PROYECTO MANHATTAN?,39272,2338,84,PT10M4S
2026-03-30 21:05:03,HugoX ChugoX,el6h23vH4mY,2023-07-28T00:30:08Z,TODO SOBRE EL MEGAPUERTO DE CHANCAY,609386,17439,3026,PT10M25S
2026-03-30 21:05:03,HugoX ChugoX,hRL3Ea4qYkI,2023-07-16T17:00:11Z,NO APUESTES AL FUTBOL SIN ANTES VER ESTE VIDEO,73361,3659,550,PT10M48S
2026-03-30 21:05:03,HugoX ChugoX,GZPPh4zxupY,2023-07-08T23:57:27Z,🔴 Qué hay de nuevo #3 (en Vivo),9927,474,39,PT53M1S
2026-03-30 21:05:03,HugoX ChugoX,zV_-0zHg6YY,2023-07-06T01:30:09Z,⛈️El Fenómeno del Niño 2023 Explicado desde Cero 🌊,253718,7514,314,PT12M11S
2026-03-30 21:05:03,HugoX ChugoX,iS0duc2lx-w,2023-06-24T00:00:07Z,¿QUÉ PASA CON EL LITIO EN SUDAMÉRICA?,205197,8643,761,PT11M17S
2026-03-30 21:05:03,HugoX ChugoX,7GFhrm9NAaE,2023-06-15T02:35:35Z,🔴 Qué hay de nuevo 2,7570,421,48,PT1H27S
2026-03-30 21:05:03,HugoX ChugoX,HARdDkuhph8,2023-06-15T00:00:09Z,¿Por qué hay militares de EEUU en Perú?,404934,14032,5475,PT11M12S
2026-03-30 21:05:03,HugoX ChugoX,7LBwx_ckLhQ,2023-06-04T02:45:09Z,💸¿Qué es el PRÉSTAMO GOTA A GOTA? 💧 ¿Cómo evitar ser víctima?,497536,26124,1601,PT12M22S
2026-03-30 21:05:03,HugoX ChugoX,qEQtBWQE_O8,2023-05-28T00:56:17Z,¿Que hay de nuevo?,5889,310,25,PT25M1S
2026-03-30 21:05:03,HugoX ChugoX,7-8J87F-Zbg,2023-05-28T00:45:11Z,¿Qué pasa con el dengue en Perú y Latinoamérica?,50044,3358,226,PT11M44S
2026-03-30 21:05:03,HugoX ChugoX,qvZr5RTx4oI,2023-05-21T00:30:11Z,ESTA CANTIDAD PAGÓ ATAHUALPA POR SU RESCATE,59241,3483,276,PT10M8S
2026-03-30 21:05:03,HugoX ChugoX,SRW0DA0Om9Q,2023-05-14T04:15:08Z,"Historia: La Monja Alférez, la Primera Transgénero Aprobada por un Papa",24903,1572,112,PT11M43S
2026-03-30 21:05:03,HugoX ChugoX,bOSC-RKi86U,2023-05-03T00:00:11Z,Historia de los peajes de la discordia. ¿A dónde va tu plata? 💸,83164,4082,457,PT10M21S
2026-03-30 21:05:03,HugoX ChugoX,9qNwAGVLsy4,2023-04-25T18:00:11Z,El CASO TOLEDO explicado desde el principio,308169,10709,696,PT10M53S
2026-03-30 21:05:03,HugoX ChugoX,RjjZuiLuqVg,2023-04-19T00:00:08Z,TELEFÓNICA y la SUNAT: La historia Completa desde Cero,77421,4235,320,PT10M44S
2026-03-30 21:05:03,HugoX ChugoX,Cf4YKDWWS68,2023-04-08T02:00:09Z,"💸 HE AQUÍ EL NUEVO ""DOLAR LATINO"" 😱",344217,23306,2424,PT10M28S
2026-03-30 21:05:03,HugoX ChugoX,V4h-NQQhEgo,2023-04-02T04:47:55Z,Historia de los Derechos de Transmisión del Fútbol Peruano,88213,5398,449,PT14M42S
2026-03-30 21:05:03,HugoX ChugoX,Vdzx79KKS6I,2023-03-21T02:45:11Z,📡 TODO SOBRE EL PROYECTO HAARP EN EL PERÚ 🇵🇪,74481,4701,830,PT15M56S
2026-03-30 21:05:03,HugoX ChugoX,-9DyEYcUTqI,2023-03-14T02:30:07Z,🌀 EL CICLÓN YAKU EXPLICADO DESDE CERO 🌀,1149565,49726,1972,PT13M30S
2026-03-30 21:05:03,HugoX ChugoX,bNqR4QDZvHY,2023-03-05T00:00:10Z,🇵🇪¿Y SI EL PERÚ NUNCA HUBIESE SIDO CONQUISTADO POR ESPAÑA?🇪🇦,106311,4162,615,PT11M46S
2026-03-30 21:05:03,HugoX ChugoX,QblYEeGSe4g,2023-02-23T05:17:17Z,¿Qué son los Contratos Ley? ¿Por qué quieren eliminarlos?,74753,3940,850,PT14M39S
2026-03-30 21:05:03,HugoX ChugoX,heB4y3MPTkA,2023-02-10T00:00:09Z,"ASAMBLEA CONSTITUYENTE: Análisis, Pros y Contras",60870,4320,1265,PT14M22S
2026-03-30 21:05:03,HugoX ChugoX,b4F_U0DfgLg,2023-01-30T18:00:09Z,"Explicación Definitiva de la Wiphala, la Unancha, “Bandera del Tahuantinsuyo”, Bandera LGBT",170148,7664,2228,PT16M2S
2026-03-30 21:05:03,HugoX ChugoX,NWuGtB5w7Sw,2023-01-19T01:05:52Z,Mitos y Verdades sobre Francisco Pizarro (con Capitán Perú),162631,5265,1464,PT1H50M30S
2026-03-30 21:05:03,HugoX ChugoX,nnQXooOcvFA,2023-01-11T11:00:25Z,Ahora me toca hacer mi descargo. MAS4ACR3 en JULIACA - PUNO,229448,17668,4994,PT13M13S
2026-03-30 21:05:03,HugoX ChugoX,f-Nz3eIRWgE,2022-12-29T02:15:07Z,😱INCREÍBLE: 🇵🇪Perú se quiere dividir en Perú del Norte y Perú del Sur 💔,325080,13040,5747,PT18M1S
2026-03-30 21:05:03,HugoX ChugoX,YLMDF4mVm3I,2022-12-23T14:45:07Z,Así funciona el ASILO POLÍTICO y el salvoconducto,68155,3727,526,PT12M6S
2026-03-30 21:05:03,HugoX ChugoX,vTgoZbaanAE,2022-12-22T00:00:12Z,¿Cuál es el Verdadero Papel de las Fuerzas Armadas en un Estado de Emergencia?,33627,2113,381,PT12M53S
2026-03-30 21:05:03,HugoX ChugoX,0Fl21dyTi5I,2022-12-13T06:21:23Z,🔴 EN VIVO: ¿Qué le conviene al país? Este es el dilema,112882,4113,1078,PT1H43M5S
2026-03-30 21:05:03,HugoX ChugoX,g3zQAny1sRE,2022-12-09T05:02:37Z,EL G0LPE DE ESTAD0 MÁS TORPE DE LA HISTORIA,399468,0,0,PT21M30S
2026-03-30 21:05:03,HugoX ChugoX,wAtkxFL28Dg,2022-12-07T19:37:43Z,🔴 EN VIVO: Resultados de votación Vacancia de Castillo,53217,1833,207,PT53M26S
2026-03-30 21:05:03,HugoX ChugoX,K6vAyDKr9fA,2022-11-30T02:15:09Z,¿Qué está pasando en LATINA?,303101,13958,1836,PT15M41S
2026-03-30 21:05:03,HugoX ChugoX,XQSDyexWmAw,2022-11-26T04:38:32Z,TODO SOBRE LA MINERÍA ILEGAL,297772,17201,1820,PT14M18S
2026-03-30 21:05:03,HugoX ChugoX,Gp9_2ouQ1Aw,2022-11-19T20:28:23Z,Cuándo un presidente puede ser acusado durante su mandato,26775,1671,385,PT17M44S
2026-03-30 21:05:03,HugoX ChugoX,amZzQiuuOM4,2022-11-07T01:00:01Z,¿LOS INCAS HACÍAN TAMBORES DE PIEL?,72715,3990,591,PT10M5S
2026-03-30 21:05:03,HugoX ChugoX,XtnTZFkyMRg,2022-10-26T04:45:01Z,7000 estafados en Boletos a Daddy Yankee ¿Cuál es la Solución al Problema de la Reventa?,38576,2354,252,PT16M14S
2026-03-30 21:05:03,HugoX ChugoX,4Yf1T61SHkI,2022-10-22T22:15:00Z,¿Cuándo es delito fingir un embarazo? ¿Qué es el embarazo psicológico?,96931,5656,687,PT12M11S
2026-03-30 21:05:03,HugoX ChugoX,phpDYOy7LeQ,2022-10-18T01:15:09Z,🇲🇽 MI PRIMERA VEZ EN MÉXICO ,21351,1109,202,PT15M54S
2026-03-30 21:05:03,HugoX ChugoX,NduzTbOYbK8,2022-10-08T03:30:11Z,¿CÓMO SER MENOS SUBDESARROLLADOS?,54417,3582,629,PT15M4S
2026-03-30 21:05:03,HugoX ChugoX,Cl86duyclUQ,2022-09-25T00:03:13Z,INCURSIÓN EXTREMA EN PALACIO DE JUSTICIA Así es por dentro,29753,1605,128,PT7M39S
2026-03-30 21:05:03,HugoX ChugoX,8MMXWlcb1Vs,2022-09-18T03:45:09Z,¿Para qué sirve el satélite peruano PERUSAT 1? ¿Sigue vigente?,93666,5489,350,PT10M50S
2026-03-30 21:05:03,HugoX ChugoX,lclYdMgakQs,2022-09-11T03:30:17Z,10 CURIOSIDADES INSÓLITAS DE LA REINA ISABEL II,340494,14160,798,PT13M58S
2026-03-30 21:05:03,HugoX ChugoX,Z0Ialuj3AJY,2022-08-29T13:00:12Z,CASO YENIFER PAREDES BIEN EXPLICADO,301948,18236,2168,PT13M23S
2026-03-30 21:05:03,HugoX ChugoX,1LzSAv4wdSY,2022-08-21T22:30:11Z,POR ESTA RAZÓN ANTAURO HUMALA SALIÓ DE LA CÁRCEL,118635,6563,963,PT11M45S
2026-03-30 21:05:03,HugoX ChugoX,g-o6-TCZ7Ks,2022-08-10T04:49:01Z,EL QUECHUA NUNCA SURGIÓ EN EL CUSCO ¿Cuál es su Origen?,81097,4517,558,PT10M34S
2026-03-30 21:05:03,HugoX ChugoX,6DT3zX_sb3M,2022-07-29T00:00:10Z,¿De qué sirve ser “Patriota”? ¿Es obligatorio serlo?,43111,3801,751,PT14M28S
2026-03-30 21:05:03,HugoX ChugoX,R1S1WzLjz1I,2022-07-23T22:00:13Z,LA PÁGINA 11: El Escándalo Petrolero más Largo y Patético de la Historia,277774,11642,1128,PT12M54S
